data_post,texto_post,username_curtiu,nome_completo_curtiu,verificado,url_foto_perfil,status_relacao
2023-01-09T20:33:39.000Z,,zzz_desativar_zzz,zzz_desativar_zzz,False,https://instagram.fbog2-4.fna.fbcdn.net/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=instagram.fbog2-4.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QHB6WKVfNEICL9aw4OVGH6ywKw2ry11aYxenQAf8RGgCNtd7huXrE5gq8xbhjIvnKiPla-R3HdMoYhEnkDC28Gc&_nc_ohc=gDVT83SluVIQ7kNvwEGba9d&_nc_gid=goDDs1jRNR2uLFq60wDRtw&edm=AEsR1pMBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AfVNnxOJJFpHsiePde4LhdnFCFezKE5FZJX5lfC2s42j6g&oe=68B8C9A8&_nc_sid=e2f88a,Seguir
2023-01-09T20:33:39.000Z,,renan.prado4,renan.prado4,False,https://scontent-gru1-1.cdninstagram.com/v/t51.2885-19/457382552_1987388911731208_1211554219809744827_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-gru1-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHZ_sCSnc_NPOxJR09A5tVmyvvQ4EBiHwY9aw17K2jfpHWv1ocJDHkhPV3BCDULGwJFofWvr0vOo1C6dRQmV-t4&_nc_ohc=O79CwapGS4gQ7kNvwFwTfZA&_nc_gid=JjzHmu7BwKEji-1Xx0x6QQ&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfXguaoJ3q7vSBzJMGnqWdK4weDJeHIa9IcAkNxirHzHuA&oe=68B8D082&_nc_sid=ae056e,Seguir
2023-01-09T20:33:39.000Z,,rosmane.silva,rosmane.silva,False,https://scontent-gru1-1.cdninstagram.com/v/t51.2885-19/484550579_1193100125766004_3490012016742494219_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-gru1-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHZ_sCSnc_NPOxJR09A5tVmyvvQ4EBiHwY9aw17K2jfpHWv1ocJDHkhPV3BCDULGwJFofWvr0vOo1C6dRQmV-t4&_nc_ohc=DFHSCyyr6iQQ7kNvwGv2V8d&_nc_gid=JjzHmu7BwKEji-1Xx0x6QQ&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfWUoSE0cnfsY5dTgAwSo-Y8YHE7wsvNhkSRNebIybBsPw&oe=68B8C620&_nc_sid=ae056e,Seguir
2023-01-09T20:33:39.000Z,,well.daniell,well.daniell,False,https://scontent-gru2-1.cdninstagram.com/v/t51.2885-19/402880444_170097576186811_63646320707791031_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42MDAuYzIifQ&_nc_ht=scontent-gru2-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHZ_sCSnc_NPOxJR09A5tVmyvvQ4EBiHwY9aw17K2jfpHWv1ocJDHkhPV3BCDULGwJFofWvr0vOo1C6dRQmV-t4&_nc_ohc=D35V9a2OGBQQ7kNvwEMe_mx&_nc_gid=JjzHmu7BwKEji-1Xx0x6QQ&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfUQ0cGOB1Y9tcTSEER-D-5_Qyk5I8J53RuY5NHQHwRtpQ&oe=68B8EF82&_nc_sid=ae056e,Seguir
2023-01-09T20:33:39.000Z,,englley_josevaz,englley_josevaz,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/530411916_18313002391211346_5361053331970023518_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QHZ_sCSnc_NPOxJR09A5tVmyvvQ4EBiHwY9aw17K2jfpHWv1ocJDHkhPV3BCDULGwJFofWvr0vOo1C6dRQmV-t4&_nc_ohc=QBhbN_vAwGcQ7kNvwG9mQrq&_nc_gid=JjzHmu7BwKEji-1Xx0x6QQ&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfWGvAtcBObv1pZM9j7jcIw8uS929gK3p5BTS3kPAoNqkA&oe=68B8CA84&_nc_sid=ae056e,Seguir
2023-01-09T20:33:39.000Z,,xamanixxama,xamanixxama,False,https://scontent-gru2-1.cdninstagram.com/v/t51.2885-19/361740087_3524662054485323_9097870094263358122_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTYuYzIifQ&_nc_ht=scontent-gru2-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHZ_sCSnc_NPOxJR09A5tVmyvvQ4EBiHwY9aw17K2jfpHWv1ocJDHkhPV3BCDULGwJFofWvr0vOo1C6dRQmV-t4&_nc_ohc=IZG_-ZY-Ds4Q7kNvwFI4Kzc&_nc_gid=JjzHmu7BwKEji-1Xx0x6QQ&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfVaKfOky9UfXK8uSNck1-phng2Z5Qithvmy3lKs417rwA&oe=68B8D3B1&_nc_sid=ae056e,Seguir
2023-01-09T20:33:39.000Z,,danielvisagista_,danielvisagista_,False,https://scontent-gru2-1.cdninstagram.com/v/t51.2885-19/541105322_18070531817174323_7834389848290193056_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MDIuYzIifQ&_nc_ht=scontent-gru2-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHZ_sCSnc_NPOxJR09A5tVmyvvQ4EBiHwY9aw17K2jfpHWv1ocJDHkhPV3BCDULGwJFofWvr0vOo1C6dRQmV-t4&_nc_ohc=OnWuz5JP0lIQ7kNvwFvhYfE&_nc_gid=JjzHmu7BwKEji-1Xx0x6QQ&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfUD1w1kyIIJDxgVkjzePTcs0KYHzfx1FOjDfGKCLNQcOw&oe=68B8F834&_nc_sid=ae056e,Seguir
2023-01-09T20:33:39.000Z,,franciellecolombo,franciellecolombo,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/531055488_18371171356151798_8954642676548093782_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NjAuYzIifQ&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QHZ_sCSnc_NPOxJR09A5tVmyvvQ4EBiHwY9aw17K2jfpHWv1ocJDHkhPV3BCDULGwJFofWvr0vOo1C6dRQmV-t4&_nc_ohc=6PJvQo-fW-cQ7kNvwHvGIF5&_nc_gid=JjzHmu7BwKEji-1Xx0x6QQ&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfVxLvDEFgUo2eL89-a4Wcqb7_NlXR17PsOu6j9o_RAPWg&oe=68B8F0A0&_nc_sid=ae056e,Seguir
2023-01-09T20:33:39.000Z,,mentor_andrey_araujo,mentor_andrey_araujo,False,https://scontent-gru1-2.cdninstagram.com/v/t51.2885-19/347070323_1183937638948344_2690362626789889277_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHZ_sCSnc_NPOxJR09A5tVmyvvQ4EBiHwY9aw17K2jfpHWv1ocJDHkhPV3BCDULGwJFofWvr0vOo1C6dRQmV-t4&_nc_ohc=LksGdPZCAAwQ7kNvwFzV_8Y&_nc_gid=JjzHmu7BwKEji-1Xx0x6QQ&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfV9NVyEBkmHEtBQcuGxkwnQQNCSE3xj1dgSlHBCloLhBg&oe=68B8F360&_nc_sid=ae056e,Seguir
2023-01-09T20:33:39.000Z,,thzn.fps_,thzn.fps_,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/537240202_18289342582269305_3222736139801904175_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QHZ_sCSnc_NPOxJR09A5tVmyvvQ4EBiHwY9aw17K2jfpHWv1ocJDHkhPV3BCDULGwJFofWvr0vOo1C6dRQmV-t4&_nc_ohc=9eXlaZ3Bn44Q7kNvwGjgs7a&_nc_gid=JjzHmu7BwKEji-1Xx0x6QQ&edm=ABDp2nEBAAAA&ccb=7-5&oh=00_AfXztVGssZpYXH4Shb6a1qxTUxx4ysF9M3Q9sBb7kqUwCA&oe=68B8F918&_nc_sid=ae056e,Seguir
