data_post,texto_post,username_curtiu,nome_completo_curtiu,verificado,url_foto_perfil,status_relacao
2022-06-09T18:27:15.000Z,,paulo_diniz_pso,paulo_diniz_pso,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/470987745_445698891940156_520696038443987536_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHXMCAkBA6oMxsCb5TakSPin0kGOgHITL5kywL8xGsXnaZmNrEXOGuIdz_ecG-Miwg&_nc_ohc=Ax-o0ccIMJcQ7kNvwHSpDgY&_nc_gid=n19cPhjh6VV8BDcbo9STuQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfT5U1WnzLPdbnGVaKPHXi3PuS3VNWjpXzJ8hATDhGIMTQ&oe=6882FA0F&_nc_sid=8809c9,Seguir
2022-06-09T18:27:15.000Z,,josefa_araujo60,josefa_araujo60,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/469587614_1307283813944907_8112145909510763251_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QHXMCAkBA6oMxsCb5TakSPin0kGOgHITL5kywL8xGsXnaZmNrEXOGuIdz_ecG-Miwg&_nc_ohc=XLCl79ZqUUQQ7kNvwGwMXt2&_nc_gid=n19cPhjh6VV8BDcbo9STuQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSJ87ra9HIzVtHFiVQdVQiHokvXAVuiVlvJVTlVgKuThw&oe=68830ADA&_nc_sid=8809c9,Seguir
2022-06-09T18:27:15.000Z,,matopiba_consultoria,matopiba_consultoria,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/279024561_2181183938698613_6556676690697719434_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QHXMCAkBA6oMxsCb5TakSPin0kGOgHITL5kywL8xGsXnaZmNrEXOGuIdz_ecG-Miwg&_nc_ohc=FqXKTv4BJysQ7kNvwGkNBwg&_nc_gid=n19cPhjh6VV8BDcbo9STuQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTmq2rTqIMTbJKimVHmbUwXT2ww2UHJSm_66v9B_7utSg&oe=68830242&_nc_sid=8809c9,Seguir
2022-06-09T18:27:15.000Z,,ilanapiresrosa,ilanapiresrosa,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/499039020_18502264822051597_5925964602638751138_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QHXMCAkBA6oMxsCb5TakSPin0kGOgHITL5kywL8xGsXnaZmNrEXOGuIdz_ecG-Miwg&_nc_ohc=B7mHYJi9bn4Q7kNvwF75upB&_nc_gid=n19cPhjh6VV8BDcbo9STuQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQnjdVl0o8jOkGNy-lN_VTl9TxHNkkhs-LkDJ_n27kjbA&oe=6882DAE5&_nc_sid=8809c9,Seguir
2022-06-09T18:27:15.000Z,,heder.fan.arte,heder.fan.arte,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/408739960_3607137636208817_988950365165828897_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QHXMCAkBA6oMxsCb5TakSPin0kGOgHITL5kywL8xGsXnaZmNrEXOGuIdz_ecG-Miwg&_nc_ohc=Cy8JGIb7NyAQ7kNvwHd3xKX&_nc_gid=n19cPhjh6VV8BDcbo9STuQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQIo0X5dje1l01jwzCYT_TGJVgT7SbkeypeGU0csQinJg&oe=6882F84C&_nc_sid=8809c9,Seguir
2022-06-09T18:27:15.000Z,,dayaneanjos2022,dayaneanjos2022,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/446112820_6788915261210853_799620769246526282_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QHXMCAkBA6oMxsCb5TakSPin0kGOgHITL5kywL8xGsXnaZmNrEXOGuIdz_ecG-Miwg&_nc_ohc=uWTt4ngOHTMQ7kNvwEYXDxM&_nc_gid=n19cPhjh6VV8BDcbo9STuQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRy_gModVqN2qGYvp39Im2leHHykMzH5UDc3MlZnz1-OA&oe=6882DC2D&_nc_sid=8809c9,Seguir
2022-06-09T18:27:15.000Z,,anne.abreu.pso,anne.abreu.pso,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/514965774_18518202313034709_7420949295118680526_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QHXMCAkBA6oMxsCb5TakSPin0kGOgHITL5kywL8xGsXnaZmNrEXOGuIdz_ecG-Miwg&_nc_ohc=BY6DcLN5cvkQ7kNvwE5m285&_nc_gid=n19cPhjh6VV8BDcbo9STuQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQ7oAmlgmLjZJOsTA2TKobsOVMQ1Z-5mNvM8LNHb6Fj_Q&oe=6882E6AC&_nc_sid=8809c9,Seguir
2022-06-09T18:27:15.000Z,,kaekamodas,kaekamodas,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/459704609_542966634970959_6654196616058255494_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QHXMCAkBA6oMxsCb5TakSPin0kGOgHITL5kywL8xGsXnaZmNrEXOGuIdz_ecG-Miwg&_nc_ohc=ApKm2zKBwMsQ7kNvwEZpQ_v&_nc_gid=n19cPhjh6VV8BDcbo9STuQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSeZ3IYO-J-IzsCqgBzNb-69nKe3MRIiE-NZd4Oj3WwpA&oe=688309EE&_nc_sid=8809c9,Seguir
2022-06-09T18:27:15.000Z,,geohalvess,geohalvess,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/505786166_18331684456160409_1266443018812342182_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QHXMCAkBA6oMxsCb5TakSPin0kGOgHITL5kywL8xGsXnaZmNrEXOGuIdz_ecG-Miwg&_nc_ohc=n6rchv6rCqsQ7kNvwEXkJu0&_nc_gid=n19cPhjh6VV8BDcbo9STuQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfT3zkwFzhmP0GAoU-wMbGV0YbCyjYPX1JKjoBXUUuseNg&oe=6882DAE5&_nc_sid=8809c9,Seguir
2022-06-09T18:27:15.000Z,,robertobandeiralabre,robertobandeiralabre,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/318030723_449596617347056_6025836274858455034_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHXMCAkBA6oMxsCb5TakSPin0kGOgHITL5kywL8xGsXnaZmNrEXOGuIdz_ecG-Miwg&_nc_ohc=eyUieeZC8zgQ7kNvwHBkiZN&_nc_gid=n19cPhjh6VV8BDcbo9STuQ&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfT1R9XQ1eqYOzqXmIpautuYQPgVxp3qYtBFEQBbqEzp6g&oe=6882EA63&_nc_sid=8809c9,Seguir
