data_post,texto_post,username_curtiu,nome_completo_curtiu,verificado,url_foto_perfil,status_relacao
2025-04-10T11:21:45.000Z,,brendaaoliveira568,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/508615162_18135741364416828_4652711690141775541_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QGkdveiaX-OWECX_HqaQRrX1TgJfBF0jP0Do5I1BsV45-nDeiEMj1NPBuMoes9viGQ&_nc_ohc=J3p_jCPT-S8Q7kNvwHDznpy&_nc_gid=EN6Q7ZE8dCWOW9ksfAGFdw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfR-6kxK9OedZbaVP43BpVoCqkoZU9BIFU_bPUIDenkFSQ&oe=6893C71C&_nc_sid=8809c9,
2025-04-10T11:21:45.000Z,,hospitaldriron,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/479511400_1319157509232950_6772450080560151395_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45MjUuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QGhpE2ohtl1OUWgDqhjP6SW0KiWsnpju47sUrOsjhd5DHcJdCN3KN0uDnHXJsj7BGo&_nc_ohc=PmUVhMXH3U8Q7kNvwH4FNIn&_nc_gid=j1DKFXXsP8vIyJuzDCx0tg&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQ_hx8ixW9XMmYor9Q6k1lKJ1Qfo_dC311qA14Pv0d8Og&oe=6893E077&_nc_sid=8809c9,
2025-04-03T07:24:57.000Z,,marlucyainacio,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/173955453_1841942129315002_3427930495351346110_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QFFN8svWGKiBOKR7brZ-sdacWnzoVv81he-7ivcYsecq0h4BtlM8UeulFBd-BZPPpA&_nc_ohc=5wnMLVL6WBwQ7kNvwE42JM_&_nc_gid=KBlZSip32qcnndjj5e9UXA&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSiSgJhv8uVTn6lK88bX9nBPbKijOWkANDyeBM4RSR55g&oe=6893E07B&_nc_sid=8809c9,
2025-05-10T14:47:01.000Z,,geh_oliveira05,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/516093071_18143212837394312_6175379808056158017_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QFYL1jsclQREjcruVsL0OirqqAhNkRRPZS1WI481AKnxn56kfWGa4nHaGktgQfcLQQ&_nc_ohc=xASAkpHkcrYQ7kNvwH-x5vr&_nc_gid=oKZEmFzRzwyZFEiXyW8I2Q&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRhodqKG4DS50JE9OrbLyqMN_k-piGI5rlEF4NZv0rlvQ&oe=6893DB5B&_nc_sid=8809c9,
2025-05-10T14:47:01.000Z,,railmaa_ramoos,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/515583755_18507648808040915_8138817655956999192_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QFYL1jsclQREjcruVsL0OirqqAhNkRRPZS1WI481AKnxn56kfWGa4nHaGktgQfcLQQ&_nc_ohc=Sgp7wn-I77IQ7kNvwG8xfqh&_nc_gid=oKZEmFzRzwyZFEiXyW8I2Q&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQB1Q8yhBJI5gHs9hY4wcv-DUH_jibituxhEcVcsIjufg&oe=6893C5F4&_nc_sid=8809c9,
2025-05-10T14:47:01.000Z,,micheli__miranda,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/527209627_18187006594321125_5612737271755466879_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QFYL1jsclQREjcruVsL0OirqqAhNkRRPZS1WI481AKnxn56kfWGa4nHaGktgQfcLQQ&_nc_ohc=AF3ZSA74TncQ7kNvwGbVPXx&_nc_gid=oKZEmFzRzwyZFEiXyW8I2Q&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfT9wcN_Tkyjvg5DhDGTcr0TwtA1wxuFBNhrDcTv9PEV6g&oe=6893DBD4&_nc_sid=8809c9,
2025-05-10T14:47:01.000Z,,kamila.rocha.73345,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/521303199_18057939878461108_4867596695047741285_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QFYL1jsclQREjcruVsL0OirqqAhNkRRPZS1WI481AKnxn56kfWGa4nHaGktgQfcLQQ&_nc_ohc=C_BICCLWoXoQ7kNvwGgrdKe&_nc_gid=oKZEmFzRzwyZFEiXyW8I2Q&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSUn1NJ8iEdeU1wPCMIMmF_8lr5eXgM_fHzAFBtIWP0mQ&oe=6893BCEF&_nc_sid=8809c9,
2025-05-10T14:47:01.000Z,,brendaaoliveira568,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/508615162_18135741364416828_4652711690141775541_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QFYL1jsclQREjcruVsL0OirqqAhNkRRPZS1WI481AKnxn56kfWGa4nHaGktgQfcLQQ&_nc_ohc=J3p_jCPT-S8Q7kNvwHDznpy&_nc_gid=oKZEmFzRzwyZFEiXyW8I2Q&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTKgyBWsPrFsvwEOt-GIRfJzy9oeQH7PLOwnrB3KG-2-Q&oe=6893C71C&_nc_sid=8809c9,
2025-05-10T14:47:01.000Z,,flavia.sousa.r,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/485666534_1229338141858005_6679138490297227433_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QFYL1jsclQREjcruVsL0OirqqAhNkRRPZS1WI481AKnxn56kfWGa4nHaGktgQfcLQQ&_nc_ohc=qAOsFZbtmq0Q7kNvwHzKIoj&_nc_gid=oKZEmFzRzwyZFEiXyW8I2Q&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRdPbDMksNBibECgNd6MN3wu8ipJ2IdohIG6DJEKQ2I-Q&oe=6893EC36&_nc_sid=8809c9,
2025-05-10T14:47:01.000Z,,rodrigues_raquell_,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/468507291_1609983939590505_5979677448655267418_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NTMuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QFqJ3HThgjynjIQDQ4vEh1P1B4LSquN8sUEszs6UIJ1_2phAtb_ZYL4gZgRdC3IYMM&_nc_ohc=DOrGkQDykU0Q7kNvwFr3fWa&_nc_gid=_UMlVOZy-FCwRziUT_F57Q&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTSLs-oNQuRP5MYACdC_F5HgvqMRnL9s_R_WvJznlVi6w&oe=6893EC63&_nc_sid=8809c9,
