data_post,texto_post,username_curtiu,nome_completo_curtiu,verificado,url_foto_perfil,status_relacao
2025-07-31T22:19:28.000Z,,luucas_sillvva,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/494466260_18098351860552323_7769482877899392981_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QEv7ndo_luLUDck6baOCX1V_iL_jCl7iR1vVl9UkoR1y8hSAWKQXZlzWypeusVVK9s&_nc_ohc=e1-Jvr1tFq4Q7kNvwGlpWQa&_nc_gid=4oVDMFFKvYYqoTWC3hO9Xw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTIqEwXqK_0IxIRryCdGTrBZXwXpmy4WokyZ2XHtaK_EA&oe=6893F561&_nc_sid=8809c9,
2025-07-31T22:19:28.000Z,,kaique.skeiik,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/522443022_18358731979152328_9053893634704361366_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NTAuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QEv7ndo_luLUDck6baOCX1V_iL_jCl7iR1vVl9UkoR1y8hSAWKQXZlzWypeusVVK9s&_nc_ohc=9dZRrnkm0hgQ7kNvwEwUuI9&_nc_gid=4oVDMFFKvYYqoTWC3hO9Xw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfT0HohBNIYkVABnqzfti17Se-2fNk-ExXjq8QpKMC_f_g&oe=6893F0A7&_nc_sid=8809c9,
2025-07-31T22:19:28.000Z,,loloo_dvl,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/474099770_1843521769737267_7876810941361967101_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NjQuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QEv7ndo_luLUDck6baOCX1V_iL_jCl7iR1vVl9UkoR1y8hSAWKQXZlzWypeusVVK9s&_nc_ohc=Rz566FLnIkwQ7kNvwGxUKSr&_nc_gid=4oVDMFFKvYYqoTWC3hO9Xw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfT_o0fDeP6pYfPeXIPunjvkopogHCIIA6cRbBlyrwYTFw&oe=6893D961&_nc_sid=8809c9,
2025-07-31T22:19:28.000Z,,isoneljunior,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/446976823_355280927195901_801304573211289816_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTMuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QEv7ndo_luLUDck6baOCX1V_iL_jCl7iR1vVl9UkoR1y8hSAWKQXZlzWypeusVVK9s&_nc_ohc=yZDo7BOL9uYQ7kNvwHEnYwq&_nc_gid=4oVDMFFKvYYqoTWC3hO9Xw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSrGkrYexjFFn7_mKMsPmPXisXWYkQYHWO7kYC3gYFelg&oe=6893C34E&_nc_sid=8809c9,
2025-07-31T22:19:28.000Z,,luiz_mt158,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/491896239_18023897075680396_7638117222219343637_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QEv7ndo_luLUDck6baOCX1V_iL_jCl7iR1vVl9UkoR1y8hSAWKQXZlzWypeusVVK9s&_nc_ohc=wFaDrA1NELsQ7kNvwFftLGr&_nc_gid=4oVDMFFKvYYqoTWC3hO9Xw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTYw6jg0vx06CwK98P5jfa9jiLUvkrad0pzVqDiIL0R4A&oe=6893D6A1&_nc_sid=8809c9,
2025-07-31T22:19:28.000Z,,oglucizx7,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/506363240_18103734427540045_998687815676510412_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QEv7ndo_luLUDck6baOCX1V_iL_jCl7iR1vVl9UkoR1y8hSAWKQXZlzWypeusVVK9s&_nc_ohc=oUlN28NHt_4Q7kNvwFPxACO&_nc_gid=4oVDMFFKvYYqoTWC3hO9Xw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQSEFVq2uLWrX1eYCxLb9Fwj9G0VUcOqcbIprW3AisiYA&oe=6893D6A6&_nc_sid=8809c9,
2025-07-31T22:19:28.000Z,,leonardosp198,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/327427230_1508065046329872_3241675505917691502_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QEv7ndo_luLUDck6baOCX1V_iL_jCl7iR1vVl9UkoR1y8hSAWKQXZlzWypeusVVK9s&_nc_ohc=G43SOaVz_IcQ7kNvwE69bZC&_nc_gid=4oVDMFFKvYYqoTWC3hO9Xw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfR2vdetnZg0zb-8HgzXY-OPItQMJ95aVRN1VLLpfR30TA&oe=6893EB75&_nc_sid=8809c9,
2025-07-31T22:19:28.000Z,,r.souzza07_,,False,https://instagram.fval1-1.fna.fbcdn.net/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=instagram.fval1-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QGlMgAMZixZK3J-S8qjbgxdEyiT-apAi88DFfpICGyQ5lI1XLFGtWJi3v-MHr7bd6Q&_nc_ohc=cmGW-gSOmkoQ7kNvwETFoGR&_nc_gid=VnGIzp2g_uPQjegBqQM_LA&edm=AHBgTAQBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AfT2ZI8IgICBZFRAcGKWqVq4QTwvSbD-twsi-3aEGykKiQ&oe=6893DFA8&_nc_sid=21e75c,
2025-07-31T22:19:28.000Z,,verissimo_62,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/520738426_18074145680301271_7684765195859779442_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEv7ndo_luLUDck6baOCX1V_iL_jCl7iR1vVl9UkoR1y8hSAWKQXZlzWypeusVVK9s&_nc_ohc=33VMrlN9yzMQ7kNvwGIqLIA&_nc_gid=4oVDMFFKvYYqoTWC3hO9Xw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTbn7ULcBIFOqkCyazCcjOugOgNUftlXp3TCHDy1y7c_g&oe=6893BF86&_nc_sid=8809c9,
2025-07-31T22:19:28.000Z,,alex.alisson.37,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/316175371_151676164259026_8015579763884940714_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QEv7ndo_luLUDck6baOCX1V_iL_jCl7iR1vVl9UkoR1y8hSAWKQXZlzWypeusVVK9s&_nc_ohc=9BFuMcORXcMQ7kNvwHwbUzN&_nc_gid=4oVDMFFKvYYqoTWC3hO9Xw&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTBaxo0H3sgbKVcYk2PPQwNmHBMa23HQAD_UBl0uwKbzA&oe=6893C72D&_nc_sid=8809c9,
