data_post,texto_post,username_curtiu,nome_completo_curtiu,verificado,url_foto_perfil,status_relacao
2025-07-17T12:46:42.000Z,,cinthyagirelli,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/82575241_2605325059699791_2887215378742640640_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NTAuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QHpHJMlLdQ3vtrbx71f2vKhiEYFYCjdFLPWqC9Z_0Uu2-yI8JjXZF5f8yJB-gI_t_E&_nc_ohc=FNDn_WpB5FYQ7kNvwGpPoqO&_nc_gid=6zqIeSc0i2sNpyUdQffr2A&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRQmAxcnRE6UUn-EZuHfs3Qy3Ur3xcBtknJwJNR5TLDLw&oe=6893DE58&_nc_sid=8809c9,
2025-07-17T12:46:42.000Z,,nidipenha,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/520487700_18513457936029573_2646416898372865550_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QHpHJMlLdQ3vtrbx71f2vKhiEYFYCjdFLPWqC9Z_0Uu2-yI8JjXZF5f8yJB-gI_t_E&_nc_ohc=V6VHOOz9ssAQ7kNvwG4dId8&_nc_gid=6zqIeSc0i2sNpyUdQffr2A&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfTH3NCMz9yU7YHt9O2XXvjuYCSiJlVKH8lFSUVxs7KWdQ&oe=6893D196&_nc_sid=8809c9,
2025-07-17T12:46:42.000Z,,mthemocentro,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/159923892_431471071254817_5405720091232441225_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QHpHJMlLdQ3vtrbx71f2vKhiEYFYCjdFLPWqC9Z_0Uu2-yI8JjXZF5f8yJB-gI_t_E&_nc_ohc=jwDcAwhLeD4Q7kNvwEuyocw&_nc_gid=6zqIeSc0i2sNpyUdQffr2A&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSrBh-Nu7M6Ye8ZD2hlmBhJ5jkr7YfeL1_3wJ4jF6OT5w&oe=6893BE8D&_nc_sid=8809c9,
2025-07-17T12:46:42.000Z,,g.lago2001,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/500079775_18283513870265031_1714237309220751618_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QHpHJMlLdQ3vtrbx71f2vKhiEYFYCjdFLPWqC9Z_0Uu2-yI8JjXZF5f8yJB-gI_t_E&_nc_ohc=9909-DDPIdUQ7kNvwFg-6Xx&_nc_gid=6zqIeSc0i2sNpyUdQffr2A&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRGZT4O4P5NrhHSQnKbMM8qXd0E3FjPrc5zNgOTVOhT3A&oe=6893BE84&_nc_sid=8809c9,
2025-07-17T12:46:42.000Z,,helpvidacuiaba,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/434934901_407898615286957_8003548955897520549_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44OTcuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QHpHJMlLdQ3vtrbx71f2vKhiEYFYCjdFLPWqC9Z_0Uu2-yI8JjXZF5f8yJB-gI_t_E&_nc_ohc=TNkY9TtiMH4Q7kNvwFsyYqe&_nc_gid=6zqIeSc0i2sNpyUdQffr2A&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfStqBjprF1rPD6NSXO5FRZcsZp9-x5ecCBF-kiSSN4fXQ&oe=6893F155&_nc_sid=8809c9,
2025-07-17T12:46:42.000Z,,sueli.ccardoso,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/527219105_17889432747320523_971559453155840898_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QHpHJMlLdQ3vtrbx71f2vKhiEYFYCjdFLPWqC9Z_0Uu2-yI8JjXZF5f8yJB-gI_t_E&_nc_ohc=SPSRrBxI4YsQ7kNvwEknTgc&_nc_gid=6zqIeSc0i2sNpyUdQffr2A&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSGYrXeoiIZ-glTUNZs8PJtNZhFQCIVIR9tLAd7qzDQ1Q&oe=6893E386&_nc_sid=8809c9,
2025-07-17T12:46:42.000Z,,pepe_aveh,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/385275783_859779765756614_8572563231999312800_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QHpHJMlLdQ3vtrbx71f2vKhiEYFYCjdFLPWqC9Z_0Uu2-yI8JjXZF5f8yJB-gI_t_E&_nc_ohc=qQ6wMrKu50EQ7kNvwEGJrtV&_nc_gid=6zqIeSc0i2sNpyUdQffr2A&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfSzX5ma8dYBhRdo6S5JBslPLO8kjBpM7dbSIWQFnY3vPw&oe=6893D426&_nc_sid=8809c9,
2025-07-17T12:46:42.000Z,,naillawendy,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/448337379_778606400928265_3523004996026565421_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QHpHJMlLdQ3vtrbx71f2vKhiEYFYCjdFLPWqC9Z_0Uu2-yI8JjXZF5f8yJB-gI_t_E&_nc_ohc=pjlUDB9cAFQQ7kNvwFQ17_k&_nc_gid=6zqIeSc0i2sNpyUdQffr2A&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfQlY29uK-C1ajJ_c9_74ddxk1SQX2jhqcd4mybwvLUvxg&oe=6893E879&_nc_sid=8809c9,
2025-07-17T12:46:42.000Z,,francinycampos_,,False,https://instagram.fixe4-1.fna.fbcdn.net/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=instagram.fixe4-1.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QHOwzfFyMfzEcx5DGSXHft08uOADmCS1kD5qzNNuAPdSAP9sVOR64RYKh_iDf8QSO-iUT6UeP29ox_BOecDdHKh&_nc_ohc=cmGW-gSOmkoQ7kNvwEN1pHK&_nc_gid=iYf86NP1VSWwf1hyuow1zw&edm=ALlQn9MBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AfQRr-Ha6POfrUQZASUqY4Zlv0u1PzXbhDc3G9QWqL-2Zg&oe=6893DFA8&_nc_sid=e7f676,
2025-07-17T12:46:42.000Z,,pge.mt,,False,https://instagram.fbsb23-1.fna.fbcdn.net/v/t51.2885-19/398201134_1077042026550490_5157285548291444803_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44MDAuYzIifQ&_nc_ht=instagram.fbsb23-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QHpHJMlLdQ3vtrbx71f2vKhiEYFYCjdFLPWqC9Z_0Uu2-yI8JjXZF5f8yJB-gI_t_E&_nc_ohc=ThMNq5dCvcwQ7kNvwEBGX9x&_nc_gid=6zqIeSc0i2sNpyUdQffr2A&edm=APwHDrQBAAAA&ccb=7-5&oh=00_AfRRoE8mt3WGqTimQF3_Np_z6UdakcYsdCUBIZasxu6dTQ&oe=6893DD9A&_nc_sid=8809c9,
